name,fips
"Suffolk City, Virginia, United States",51800
"Virginia Beach City, Virginia, United States",51810
"Waynesboro City, Virginia, United States",51820
"Williamsburg City, Virginia, United States",51830
"Winchester City, Virginia, United States",51840
"Addison County, Vermont, United States",50001
"Bennington County, Vermont, United States",50003
"Caledonia County, Vermont, United States",50005
"Chittenden County, Vermont, United States",50007
"Essex County, Vermont, United States",50009
"Franklin County, Vermont, United States",50011
"Grand Isle County, Vermont, United States",50013
"Lamoille County, Vermont, United States",50015
"Orange County, Vermont, United States",50017
"Orleans County, Vermont, United States",50019
"Rutland County, Vermont, United States",50021
"Washington County, Vermont, United States",50023
"Windham County, Vermont, United States",50025
"Windsor County, Vermont, United States",50027
"Adams County, Washington, United States",53001
"Asotin County, Washington, United States",53003
"Benton County, Washington, United States",53005
"Chelan County, Washington, United States",53007
"Clallam County, Washington, United States",53009
"Clark County, Washington, United States",53011
"Columbia County, Washington, United States",53013
"Cowlitz County, Washington, United States",53015
"Douglas County, Washington, United States",53017
"Ferry County, Washington, United States",53019
"Franklin County, Washington, United States",53021
"Garfield County, Washington, United States",53023
"Grant County, Washington, United States",53025
"Grays Harbor County, Washington, United States",53027
"Island County, Washington, United States",53029
"Jefferson County, Washington, United States",53031
"King County, Washington, United States",53033
"Kitsap County, Washington, United States",53035
"Kittitas County, Washington, United States",53037
"Klickitat County, Washington, United States",53039
"Lewis County, Washington, United States",53041
"Lincoln County, Washington, United States",53043
"Mason County, Washington, United States",53045
"Okanogan County, Washington, United States",53047
"Pacific County, Washington, United States",53049
"Pend Oreille County, Washington, United States",53051
"Pierce County, Washington, United States",53053
"San Juan County, Washington, United States",53055
"Skagit County, Washington, United States",53057
"Skamania County, Washington, United States",53059
"Snohomish County, Washington, United States",53061
"Spokane County, Washington, United States",53063
"Stevens County, Washington, United States",53065
"Thurston County, Washington, United States",53067
"Wahkiakum County, Washington, United States",53069
"Walla Walla County, Washington, United States",53071
"Whatcom County, Washington, United States",53073
"Whitman County, Washington, United States",53075
"Yakima County, Washington, United States",53077
"Adams County, Wisconsin, United States",55001
"Ashland County, Wisconsin, United States",55003
"Barron County, Wisconsin, United States",55005
"Bayfield County, Wisconsin, United States",55007
"Brown County, Wisconsin, United States",55009
"Buffalo County, Wisconsin, United States",55011
"Burnett County, Wisconsin, United States",55013
"Calumet County, Wisconsin, United States",55015
"Chippewa County, Wisconsin, United States",55017
"Clark County, Wisconsin, United States",55019
"Columbia County, Wisconsin, United States",55021
"Crawford County, Wisconsin, United States",55023
"Dane County, Wisconsin, United States",55025
"Dodge County, Wisconsin, United States",55027
"Door County, Wisconsin, United States",55029
"Douglas County, Wisconsin, United States",55031
"Dunn County, Wisconsin, United States",55033
"Eau Claire County, Wisconsin, United States",55035
"Florence County, Wisconsin, United States",55037
"Fond du Lac County, Wisconsin, United States",55039
"Forest County, Wisconsin, United States",55041
"Grant County, Wisconsin, United States",55043
"Green County, Wisconsin, United States",55045
"Green Lake County, Wisconsin, United States",55047
"Iowa County, Wisconsin, United States",55049
"Iron County, Wisconsin, United States",55051
"Jackson County, Wisconsin, United States",55053
"Jefferson County, Wisconsin, United States",55055
"Juneau County, Wisconsin, United States",55057
"Kenosha County, Wisconsin, United States",55059
"Kewaunee County, Wisconsin, United States",55061
"La Crosse County, Wisconsin, United States",55063
"Lafayette County, Wisconsin, United States",55065
"Langlade County, Wisconsin, United States",55067
"Lincoln County, Wisconsin, United States",55069
"Manitowoc County, Wisconsin, United States",55071
"Marathon County, Wisconsin, United States",55073
"Marinette County, Wisconsin, United States",55075
"Marquette County, Wisconsin, United States",55077
"Menominee County, Wisconsin, United States",55078
"Milwaukee County, Wisconsin, United States",55079
"Monroe County, Wisconsin, United States",55081
"Oconto County, Wisconsin, United States",55083
"Oneida County, Wisconsin, United States",55085
"Outagamie County, Wisconsin, United States",55087
"Ozaukee County, Wisconsin, United States",55089
"Pepin County, Wisconsin, United States",55091
"Pierce County, Wisconsin, United States",55093
"Polk County, Wisconsin, United States",55095
"Portage County, Wisconsin, United States",55097
"Price County, Wisconsin, United States",55099
"Racine County, Wisconsin, United States",55101
"Richland County, Wisconsin, United States",55103
"Rock County, Wisconsin, United States",55105
"Rusk County, Wisconsin, United States",55107
"St. Croix County, Wisconsin, United States",55109
"Sauk County, Wisconsin, United States",55111
"Sawyer County, Wisconsin, United States",55113
"Shawano County, Wisconsin, United States",55115
"Sheboygan County, Wisconsin, United States",55117
"Taylor County, Wisconsin, United States",55119
"Trempealeau County, Wisconsin, United States",55121
"Vernon County, Wisconsin, United States",55123
"Vilas County, Wisconsin, United States",55125
"Walworth County, Wisconsin, United States",55127
"Washburn County, Wisconsin, United States",55129
"Washington County, Wisconsin, United States",55131
"Waukesha County, Wisconsin, United States",55133
"Waupaca County, Wisconsin, United States",55135
"Waushara County, Wisconsin, United States",55137
"Winnebago County, Wisconsin, United States",55139
"Wood County, Wisconsin, United States",55141
"Barbour County, West Virginia, United States",54001
"Berkeley County, West Virginia, United States",54003
"Boone County, West Virginia, United States",54005
"Braxton County, West Virginia, United States",54007
"Brooke County, West Virginia, United States",54009
"Cabell County, West Virginia, United States",54011
"Calhoun County, West Virginia, United States",54013
"Clay County, West Virginia, United States",54015
"Doddridge County, West Virginia, United States",54017
"Fayette County, West Virginia, United States",54019
"Gilmer County, West Virginia, United States",54021
"Grant County, West Virginia, United States",54023
"Greenbrier County, West Virginia, United States",54025
"Hampshire County, West Virginia, United States",54027
"Hancock County, West Virginia, United States",54029
"Hardy County, West Virginia, United States",54031
"Harrison County, West Virginia, United States",54033
"Jackson County, West Virginia, United States",54035
"Jefferson County, West Virginia, United States",54037
"Kanawha County, West Virginia, United States",54039
"Lewis County, West Virginia, United States",54041
"Lincoln County, West Virginia, United States",54043
"Logan County, West Virginia, United States",54045
"McDowell County, West Virginia, United States",54047
"Marion County, West Virginia, United States",54049
"Marshall County, West Virginia, United States",54051
"Mason County, West Virginia, United States",54053
"Mercer County, West Virginia, United States",54055
"Mineral County, West Virginia, United States",54057
"Mingo County, West Virginia, United States",54059
"Monongalia County, West Virginia, United States",54061
"Monroe County, West Virginia, United States",54063
"Morgan County, West Virginia, United States",54065
"Nicholas County, West Virginia, United States",54067
"Ohio County, West Virginia, United States",54069
"Pendleton County, West Virginia, United States",54071
"Pleasants County, West Virginia, United States",54073
"Pocahontas County, West Virginia, United States",54075
"Preston County, West Virginia, United States",54077
"Putnam County, West Virginia, United States",54079
"Raleigh County, West Virginia, United States",54081
"Randolph County, West Virginia, United States",54083
"Ritchie County, West Virginia, United States",54085
"Roane County, West Virginia, United States",54087
"Summers County, West Virginia, United States",54089
"Taylor County, West Virginia, United States",54091
"Tucker County, West Virginia, United States",54093
"Tyler County, West Virginia, United States",54095
"Upshur County, West Virginia, United States",54097
"Wayne County, West Virginia, United States",54099
"Webster County, West Virginia, United States",54101
"Wetzel County, West Virginia, United States",54103
"Wirt County, West Virginia, United States",54105
"Wood County, West Virginia, United States",54107
"Wyoming County, West Virginia, United States",54109
"Albany County, Wyoming, United States",56001
"Big Horn County, Wyoming, United States",56003
"Campbell County, Wyoming, United States",56005
"Carbon County, Wyoming, United States",56007
"Converse County, Wyoming, United States",56009
"Crook County, Wyoming, United States",56011
"Fremont County, Wyoming, United States",56013
"Goshen County, Wyoming, United States",56015
"Hot Springs County, Wyoming, United States",56017
"Johnson County, Wyoming, United States",56019
"Laramie County, Wyoming, United States",56021
"Lincoln County, Wyoming, United States",56023
"Natrona County, Wyoming, United States",56025
"Niobrara County, Wyoming, United States",56027
"Park County, Wyoming, United States",56029
"Platte County, Wyoming, United States",56031
"Sheridan County, Wyoming, United States",56033
"Sublette County, Wyoming, United States",56035
"Sweetwater County, Wyoming, United States",56037
"Teton County, Wyoming, United States",56039
"Uinta County, Wyoming, United States",56041
"Washakie County, Wyoming, United States",56043
"Weston County, Wyoming, United States",56045
"Unassigned cases, Alabama, United States",1000
"Unassigned cases, Alaska, United States",2000
"Unassigned cases, Arizona, United States",4000
"Unassigned cases, Arkansas, United States",5000
"Unassigned cases, California, United States",6000
"Unassigned cases, Colorado, United States",8000
"Unassigned cases, Connecticut, United States",9000
"Unassigned cases, Delaware, United States",10000
"Unassigned cases, Florida, United States",12000
"Unassigned cases, Georgia, United States",13000
"Unassigned cases, Hawaii, United States",15000
"Unassigned cases, Idaho, United States",16000
"Unassigned cases, Illinois, United States",17000
"Unassigned cases, Indiana, United States",18000
"Unassigned cases, Iowa, United States",19000
"Unassigned cases, Kansas, United States",20000
"Unassigned cases, Kentucky, United States",21000
"Unassigned cases, Louisiana, United States",22000
"Unassigned cases, Maine, United States",23000
"Unassigned cases, Maryland, United States",24000
"Unassigned cases, Massachusetts, United States",25000
"Unassigned cases, Michigan, United States",26000
"Unassigned cases, Minnesota, United States",27000
"Unassigned cases, Mississippi, United States",28000
"Unassigned cases, Missouri, United States",29000
"Unassigned cases, Montana, United States",30000
"Unassigned cases, Nebraska, United States",31000
"Unassigned cases, Nevada, United States",32000
"Unassigned cases, New Hampshire, United States",33000
"Unassigned cases, New Jersey, United States",34000
"Unassigned cases, New Mexico, United States",35000
"Unassigned cases, New York, United States",36000
"Unassigned cases, North Carolina, United States",37000
"Unassigned cases, North Dakota, United States",38000
"Unassigned cases, Ohio, United States",39000
"Unassigned cases, Oklahoma, United States",40000
"Unassigned cases, Oregon, United States",41000
"Unassigned cases, Pennsylvania, United States",42000
"Unassigned cases, Puerto Rico, United States",72000
"Unassigned cases, Rhode Island, United States",44000
"Unassigned cases, South Carolina, United States",45000
"Unassigned cases, South Dakota, United States",46000
"Unassigned cases, Tennessee, United States",47000
"Unassigned cases, Texas, United States",48000
"Unassigned cases, Utah, United States",49000
"Unassigned cases, Vermont, United States",50000
"Unassigned cases, Virginia, United States",51000
"Unassigned cases, Washington, United States",53000
"Unassigned cases, West Virginia, United States",54000
"Unassigned cases, Wisconsin, United States",55000
"Unassigned cases, Wyoming, United States",56000
